Point Cloud Visibility
87
Visibility for camera IMG_20241230_135636.jpg
689
486 1767.02 872.044
489 1776.16 734.889
491 1775.91 785.359
492 1776.15 829.719
493 1777.52 851.516
494 1777.52 851.516
495 1785.5 686.725
496 1784.44 820.557
497 1784.44 820.557
499 1794.36 817.405
500 1803.04 744.079
501 1806.96 688.669
505 1823.12 692.517
506 1816.27 870.175
508 1827.5 863.739
509 1831.6 758.713
510 1838.26 776.11
511 1838.33 746.28
512 1840.87 730.502
513 1840.87 730.502
517 1887.84 573.578
519 1853.51 718.495
520 1853.28 902.958
522 1866.37 744.978
523 1865.22 823.848
526 1876.3 802.655
529 1887.79 769.591
531 1900.43 855.031
532 1896.22 901.785
533 1896.22 901.785
534 1909.77 814.62
535 1909.77 814.62
536 1904.69 912.489
538 1924.45 861.534
539 1920.46 886.046
540 1925.98 729.433
541 1925.78 748.521
543 1934.14 719.333
544 1933.16 865.846
545 1932.15 897.937
547 1938.77 710.609
548 1938.77 710.609
551 1942.58 897.189
552 1947.43 819.883
554 1947.07 763.807
555 1949.28 756.583
556 1949.3 791.739
557 1949.3 791.739
558 1946.38 947.195
559 1949.76 849.877
560 1962.99 709.286
561 1962.09 793.202
562 1966.07 811.238
563 1966.07 811.238
565 1965.86 901.959
566 1973.24 922.394
567 1984.5 805.058
568 1985.47 798.927
569 1988.89 934.138
571 2002 721.757
572 2003.52 851.732
573 2003.52 851.732
575 2012.07 710.229
580 2012.19 920.353
583 2028.56 756.584
585 2050.42 717.835
587 2053.33 749.17
589 2063.15 744.675
594 2097.3 731.017
596 2099.52 772.53
597 2103.35 788.74
605 2129.18 731.148
606 2140.75 811.178
608 2150.05 915.264
609 2155.3 874.802
611 2167.57 794.545
613 2172.94 841.204
615 2185.23 829.75
616 2191.88 752.383
617 2194.54 866.181
619 2201.69 877.923
620 2203.98 836.532
621 2240.12 768.209
623 2265.48 809.588
624 2266.11 878.614
625 2296.54 632.003
627 2288.83 745.006
628 2287.63 858.553
630 2291.01 772.738
632 2300.39 741.702
633 2303 866.684
636 2313.54 838.26
637 2313.72 862.703
639 2329.9 760.764
644 2354.8 826.254
646 2363.11 816.915
647 2363.11 816.915
651 2389.45 912.306
652 2401.96 815.535
654 2405.34 929.801
660 2471.35 756.158
661 2471.35 756.158
662 2482.97 793.361
663 2483.91 785.997
664 2493.43 768.171
667 2498.53 851.985
668 2503.83 800.482
670 2521.36 757.57
672 2522.99 861.198
679 2675.82 727.803
686 2823.23 760.256
687 2821.82 810.121
711 23.7303 717.648
714 97.7644 542.758
723 405.297 497.875
728 455.277 523.657
730 491.779 498.077
735 539.519 559.152
736 549.82 469.031
737 541.615 691.025
739 556.337 572.386
745 559.588 725.719
746 567.983 687.806
747 573.102 722.278
749 578.806 835.194
751 606.877 626.073
759 633.673 724.843
764 643.52 671.351
767 658.313 634.306
769 671.454 498.476
770 671.454 498.476
771 656.073 786.67
772 674.618 568.247
774 682.178 611.852
775 697.135 512.281
778 708.855 565.176
780 709.311 714.711
782 718.585 643.204
787 763.546 544.121
789 777.086 724.476
790 780.705 718.994
791 777.706 810.884
798 869.207 515.577
799 873.997 637.707
809 955.602 800.207
819 1255.8 728.271
822 1323.6 679.957
824 1307.14 743.893
825 1334.91 890.341
827 1361.41 884.098
831 1598.09 732.127
832 1635.74 705.774
833 1635.42 891.987
835 1679.17 683.255
836 1688.08 725.928
837 1700.61 816.723
840 1767.91 778.6
844 1830.19 895.202
845 1840.49 865.539
848 1846.01 903.77
849 1858.5 724.443
850 1862.96 778.495
852 1879.08 715.241
854 1898.91 938.749
855 1910.03 745.552
856 1917.72 719.145
858 1924.45 861.534
859 1937.15 879.072
860 1946.4 705.124
861 1949.27 743.75
862 1943.6 890.713
864 1962.83 852.648
865 1962.83 852.648
866 2003.88 913.994
868 2081.1 869.144
869 2084.38 800.836
870 2088.67 912.635
875 2119.78 850.038
876 2122.86 805.523
878 2179.07 751.591
882 2203.92 864.472
886 2281.57 911.342
887 2295.38 838.819
888 2310.75 761.374
889 2310.75 761.374
891 2341.58 745.523
897 2419.1 808.97
898 2467.76 723.643
899 2521.36 757.57
901 2621.56 843.833
903 2780.27 837.981
904 25.8996 652.946
905 45.1185 659.193
908 144.294 629.863
910 166.722 682.055
911 169.778 673.985
912 171.936 623.456
913 181.374 657.898
916 205.015 717.144
917 218.55 430.175
923 264.951 450.923
924 273.057 786.467
931 307.924 564.886
934 326.166 547.837
935 331.495 538.666
938 354.089 708.808
942 379.597 589.128
949 469.832 623.597
951 494.16 634.169
953 503.626 557.15
957 544.361 679.655
959 555.83 703.337
960 562.233 547.067
964 587.124 560.961
975 621.776 519.01
978 637.117 697.822
980 652.093 548.43
981 660.781 603.895
982 665.186 497.152
983 680.177 453.085
984 681.122 577.838
988 694.089 553.644
990 707.627 526.132
993 712.802 667.971
995 731.086 706.963
996 753.838 568.227
1000 756.98 717.478
1003 785.252 583.783
1004 789.875 703.903
1009 851.343 682.807
1010 862.843 603.93
1011 862.843 603.93
1017 986.64 538.79
1018 983.445 739.318
1030 1059.43 702.813
1032 1071.9 714.519
1035 1125.57 552.404
1036 1156.56 620.633
1038 1200.02 812.118
1040 1264.51 669.584
1044 1329.58 879.572
1045 1347.1 792.702
1047 1354.38 783.311
1048 1367.19 741.57
1055 1584.22 882.606
1058 1697.75 789.29
1059 1711.45 768.404
1060 1787.21 724.81
1061 1796.52 721.879
1062 1799.6 788.303
1063 1803.66 959.922
1064 1813.69 781.658
1066 1857.46 908.615
1067 1897.54 667.933
1068 1897.54 695.851
1069 1904.83 935.1
1070 1946.6 922.996
1071 1969.43 802.496
1072 2039.86 769.822
1075 2103.35 788.74
1077 2139.66 763.073
1078 2147.68 851.374
1079 2157.73 766.019
1080 2181.81 767.418
1082 2253.05 756.833
1083 2255.06 832.397
1084 2255.06 832.397
1085 2301.32 867.945
1086 2310.14 825.719
1089 2348.84 783.256
1090 2348.84 783.256
1091 2350.6 922.572
1092 2376.95 761.147
1093 2385.34 924.069
1094 2391.6 861.825
1095 2447.26 840.312
1097 2490.04 781.661
1098 2522.99 861.198
1100 2558.73 709.442
1102 3157.67 1016.95
1103 150.276 625.004
1105 195.271 639.213
1115 340.401 549.335
1118 394.046 603.501
1119 434.175 467.147
1122 472.304 515.74
1126 535.787 662.85
1131 580.178 619.722
1139 603.591 653.248
1140 606.617 613.885
1144 657.128 504.138
1147 648.728 785.086
1151 695.538 661.928
1153 722.301 650.827
1154 722.301 650.827
1157 745.049 620.112
1159 760.728 670.399
1160 769.014 598.258
1164 788.162 556.986
1167 819.181 597.996
1170 833.107 607.473
1173 843.35 857.967
1174 859.89 709.372
1178 918.897 594.334
1179 918.897 594.334
1186 1017.12 728.703
1187 1017.12 728.703
1188 1034.34 730.455
1189 1080.01 468.009
1192 1074.65 832.025
1194 1130.84 903.65
1196 1228.6 732.176
1201 1431.96 783.276
1203 1460.08 726.53
1204 1510.92 722.702
1205 1549.28 793.329
1206 1608.39 667.21
1209 1660.75 828.4
1210 1696.53 861.671
1212 1768.7 770.896
1213 1780.96 707.618
1218 1855.23 751.657
1220 1898.74 774.604
1221 1901.33 786.647
1224 1972.68 622.935
1225 1964.35 693.769
1228 1981.32 952.271
1230 2022.01 866.234
1232 2034.16 843.659
1233 2046.62 708.832
1234 2069.88 606.472
1235 2051.02 911.044
1239 2088.09 893.342
1242 2153.43 891.989
1243 2210.44 601.098
1244 2205.93 884.596
1246 2306.88 758.874
1247 2391.6 861.825
1251 2545.04 913.374
1252 2553.15 773.106
1253 2553.15 773.106
1254 2566.29 771.859
1256 3111.14 913.545
1261 56.7677 552.559
1263 80.115 776.914
1264 163.932 528.363
1267 191.968 655.797
1281 529.855 656.16
1282 546.188 554.916
1283 552.635 691.199
1286 589.175 480.793
1287 569.16 834.34
1288 601.999 472.728
1289 677.247 805.279
1290 690.161 858.968
1293 744.616 520.188
1294 749.842 621.636
1296 753.036 797.28
1298 780.49 805.08
1301 869.207 515.577
1302 937.917 452.037
1304 925.747 892.534
1308 1018.24 705.944
1309 1018.24 705.944
1310 1050.17 844.471
1311 1262.99 763.273
1312 1267.89 789.265
1313 1274.75 763.156
1314 1326.15 850.901
1315 1340.63 871.415
1316 1422.91 622.111
1321 1497.05 854.915
1324 1575.94 665.056
1325 1745.37 715.435
1326 1776.45 871.174
1329 1827.73 735.04
1330 1858.73 730.932
1332 1870.97 684.883
1333 1883.32 933.89
1334 1883.32 933.89
1335 1887.98 879.964
1337 1906.86 687.532
1338 1904.42 774.024
1339 1910.48 898.641
1344 1979.35 678.01
1347 1923.75 1167.01
1351 2080.24 844.409
1353 2130.76 836.654
1354 2061.04 1120.43
1356 2225.77 956.691
1357 2244.11 808.173
1358 2198.46 1124.31
1360 2306.88 758.874
1361 2313.34 768.208
1362 2313.34 768.208
1368 2483.76 709.888
1369 2431.72 1083.61
1371 2534.63 1163.12
1374 2779.15 941.962
1375 2767.24 1009.57
1377 2889.71 980.6
1378 17.878 564.104
1379 57.082 559.222
1380 59.828 451.368
1381 61.9588 512.481
1382 226.37 646.659
1383 227.362 721.541
1384 227.867 698.711
1385 271.648 703.555
1386 282.232 629.155
1387 308.919 451.911
1388 372.458 599.976
1389 385.79 572.078
1390 455.325 530.107
1391 497.621 446.807
1392 525.141 697.926
1393 525.265 544.687
1394 555.83 703.337
1395 598.9 732.774
1396 605.319 701.688
1397 610.523 529.937
1398 621.776 519.01
1399 636.323 623.778
1400 647.868 550.239
1401 660.76 820.664
1402 683.907 510.877
1403 715.807 659.757
1404 718.435 818.278
1405 733.873 730.823
1406 758.186 696.054
1407 760.507 554.376
1408 760.642 751.394
1409 760.728 670.399
1410 796.078 558.798
1411 837.491 649.448
1412 850.133 715.908
1413 890.505 705.868
1414 980.469 740.299
1415 989.936 709.247
1416 1002.06 704.809
1417 1028.8 527.661
1418 1038.75 650.015
1419 1045.11 727.037
1420 1049.15 673.349
1421 1161.38 496.639
1422 1207.91 940.931
1423 1218.78 701.029
1424 1241.98 859.472
1425 1263.06 779.542
1426 1299.56 537.461
1427 1336.01 632.695
1428 1386.13 663.28
1429 1421.38 653.18
1430 1581.24 942.92
1431 1586.72 790.171
1432 1644.28 851.217
1433 1657.32 719.912
1434 1668.14 703.866
1435 1682.9 820.069
1436 1723.19 729.123
1437 1726 826.883
1438 1733.35 643.878
1439 1765.13 827.847
1440 1765.16 843.79
1441 1784.46 683.168
1442 1788.43 824.261
1443 1812.69 659.151
1444 1812.69 659.151
1445 1816.27 870.175
1446 1839.08 759.094
1447 1839.08 759.094
1448 1845.06 687.146
1449 1848.92 764.718
1450 1855.56 739.624
1451 1882.17 845.31
1452 1904.83 693.374
1453 1906.86 687.532
1454 1936.96 813.069
1455 1937.15 879.072
1456 1945.33 944.269
1457 1952.81 736.351
1458 1958.57 817.801
1459 1978.42 709.34
1460 2004.99 699.378
1461 2029.29 703.517
1462 2029.29 703.517
1463 2029.96 836.957
1464 2048.24 618.112
1465 2053.33 749.17
1466 2072.25 597.408
1467 2117.21 732.668
1468 2145.7 719.931
1469 2156.33 850.186
1470 2181.75 826.896
1471 2202.82 733.959
1472 2216.77 873.238
1473 2221.3 720.359
1474 2284.75 628.877
1475 2301.32 867.945
1476 2334.72 851.496
1477 2361.72 805.917
1478 2373.38 826.832
1479 2387.26 758.37
1480 2405.25 795.357
1481 2412.71 739.486
1482 2419.17 827.559
1483 2419.26 818.246
1484 2436.41 766.422
1485 2442.09 852.079
1486 2466.08 730.657
1487 2496.29 873.922
1488 2497.75 885.436
1489 2519.42 838.852
1490 2529.75 734.125
1491 2538.96 790.64
1492 2652.9 816.19
1493 2671.08 743.844
1494 2747.42 763.546
1495 2930.73 811.762
Visibility for camera IMG_20241230_135645.jpg
784
1 138.458 689.399
3 167.417 606.666
4 188.816 525.837
7 202.127 615.204
8 64.2737 923.847
9 228.78 621.836
18 268.324 718.962
26 323.574 528.359
32 347.039 723.15
35 394.655 402.956
51 432.221 757.26
55 458.413 600.062
56 448.789 774.656
58 457.017 702.773
59 457.017 702.773
61 457.075 757.308
65 473.035 575.799
67 482.827 610.452
69 492.503 530.771
72 490.593 656.8
74 490.227 708.609
78 509.573 577.105
80 514.435 592.21
81 513.737 611.766
86 526.896 522.001
90 537.829 599.795
91 544.685 503.773
93 551.542 535.059
95 544.591 673.265
99 563.192 547.927
102 571.987 523.846
103 561.574 694.205
104 583.768 532.091
107 580.315 624.487
108 589.852 474.762
109 589.852 474.762
110 585.553 580.684
111 595.491 520.601
113 586.966 642.635
115 591.855 594.205
116 595.374 573.679
117 598.682 567.119
119 606.853 485.033
120 594.585 690.164
122 605.791 621.776
123 602.557 683.36
124 614.723 470.678
126 614.488 542.134
127 617.676 528.617
130 619.004 647.036
131 632.917 476.826
132 628.85 553.911
134 625.953 692.766
138 640.268 557.16
139 639.889 584.254
144 645.199 489.787
147 643.775 693.118
152 659.102 518.921
154 649.818 730.512
157 664.799 565.682
158 662.543 633.606
159 662.543 633.606
160 661.478 720.455
162 667.09 685.609
163 667.593 678.704
164 671.214 626.37
166 685.1 489.493
168 673.716 665.816
174 688.042 490.235
175 680.165 647.193
177 688.554 591.545
179 682.512 704.048
182 685.958 663.409
183 690.639 583.851
184 689.005 640.171
185 689.659 652.21
186 695.887 552.914
188 694.477 589.139
190 705.878 481.604
192 709.088 463.108
193 695.044 740.505
194 714.025 495.696
195 706.989 649.51
196 706.989 649.51
198 714.13 536.72
200 708.178 687.109
201 708.178 687.109
204 712.682 643.574
205 712.682 643.574
206 717.344 655.218
207 722.89 606.132
208 728.164 532.95
210 738.248 459.799
212 726.074 650.772
215 728.838 678.932
216 728.838 678.932
217 736.105 578.584
218 732.264 669.298
219 735.665 604.213
220 735.665 604.213
221 727.232 761.84
222 735.027 671.732
223 737.663 649.258
224 743.767 639.795
226 748.377 568.677
227 735.832 780.952
230 745.599 679.238
231 744.217 739.659
232 755.304 539.278
234 748.624 711.233
236 755.476 632.262
239 749.847 779.167
240 757.732 684.066
241 760.063 656.259
242 760.063 656.259
243 771.085 490.898
244 767.121 539.774
245 770.681 589.138
248 767.03 609.922
249 763.666 676.234
251 773.868 612.868
252 776.169 624.702
253 777.023 642.697
254 777.023 642.697
255 778.91 611.104
256 778.91 611.104
257 786.247 614.861
258 795.661 490.326
261 796.114 602.408
262 796.114 602.408
264 789.744 791.982
265 789.744 791.982
266 803.098 572.897
267 801.163 652.677
269 811.423 580.979
270 827.437 443.391
272 805.744 686.041
273 805.744 686.041
274 815.838 521.011
277 815.431 562.211
279 815.094 654.112
280 815.77 645.443
283 816.458 691.802
285 825.079 616.376
286 824.854 634.542
287 824.854 634.542
288 828.375 609.451
289 822.798 762.811
292 826.29 799.166
294 836.992 683.708
295 836.458 741.084
296 842.203 648.47
297 842.203 648.47
299 855.261 465.544
301 846.755 690.887
302 853.896 564.581
303 853.896 564.581
308 859.187 610.508
311 873.477 465.885
313 864.649 657.147
317 891.297 446.06
323 890.531 625.429
326 902.496 750.379
327 920.595 664.988
328 922.485 728.501
329 923.144 728.894
330 923.144 728.894
336 941.374 835.647
343 963.348 695.942
345 971.161 590.443
354 1029.85 457.06
358 1043.91 617.228
367 1081.53 742.185
370 1113.23 546.453
372 1137.62 491.188
373 1136.24 741.507
377 1159.26 640.887
384 1111.82 866.795
385 1111.82 866.795
388 1122.17 797.651
390 1209.87 732.448
391 1209.87 732.448
392 1225.72 710.866
395 1168.96 891.312
400 1209.63 934.8
403 1310.32 682.076
404 1254.61 726.257
406 1251.48 939.888
407 1330.87 680.647
408 1334.52 680.365
409 1332.99 774.995
414 1296.65 719.302
420 1347.82 760.966
422 1367.64 840.293
427 1379.34 879.893
430 1409.3 771.645
435 1450.81 735.212
439 1549.36 693.432
440 1557.83 648.917
445 1575.14 565.113
450 1591.33 659.416
456 1646.79 900.432
457 1662.21 815.728
463 1679.61 841.369
466 1697.87 783.348
467 1699.17 805.134
468 1699.45 844.814
469 1705.54 772.127
470 1711.89 712.674
472 1721.59 863.209
473 1722.46 805.198
474 1728.34 786.311
478 1761.83 872.894
479 1775.31 783.778
480 1781.14 928.441
482 1793.21 898.622
484 1804.43 874.161
485 1820.5 691.346
486 1807.26 861.745
488 1813.88 712.914
489 1816.12 723.113
490 1812.68 944.067
491 1814.99 773.468
492 1816.86 819.239
494 1818.33 841.444
495 1826.49 674.753
496 1825.24 809.611
497 1825.24 809.611
499 1835.7 806.456
501 1848.74 676.005
502 1845.46 941.898
505 1865.83 679.879
506 1858.98 860.085
508 1870.68 854.287
509 1873.69 746.789
511 1881.63 734.378
512 1884 718.239
513 1884 718.239
514 1884.16 855.189
517 1941.29 559.726
519 1897.35 706.04
520 1897.16 893.612
522 1911.67 732.669
526 1922.12 791.198
528 1929.88 748.309
529 1933.84 757.456
532 1942.86 892.085
533 1942.86 892.085
534 1957.8 803.049
535 1957.8 803.049
536 1951.49 902.709
538 1973.27 850.754
539 1967.63 875.799
540 1973.29 716.559
541 1973.43 735.598
543 1982.22 705.891
544 1981.85 855.039
545 1980.48 887.524
547 1988.02 697.301
548 1988.02 697.301
549 1987.84 915.492
551 1991.51 887.683
552 1996.81 808.276
553 1992.64 881.177
554 1995.98 751.312
555 1997.99 743.889
556 1998.19 779.608
557 1998.19 779.608
558 1995.71 938.036
559 1999.05 838.853
560 2012.69 695.225
561 2011.98 781.085
562 2016.03 799.739
565 2016.4 892.018
566 2023.83 912.435
567 2035.5 792.25
570 2047.15 934.476
571 2054.17 708.247
572 2055.88 840.599
573 2055.88 840.599
574 2063.12 707.379
575 2064.13 696.203
576 2065.9 710.352
577 2099.59 651.89
579 2066.92 726.856
580 2065.52 911.019
583 2081.68 743.735
585 2105.46 703.534
587 2108.68 735.712
589 2118.98 731.028
590 2121.29 769.618
593 2132.88 811.106
594 2154.42 716.745
596 2156.88 759.332
597 2161.24 775.587
604 2186.61 736.619
605 2190.57 716.245
606 2201.49 798.346
607 2211.23 698.016
609 2217.8 864.693
610 2224.5 800.372
611 2229.91 781.566
613 2236.01 829.928
615 2249.57 817.738
619 2266.32 867.042
620 2268.96 824.624
623 2334.94 796.291
628 2358.94 844.992
630 2362.38 758.104
632 2372.51 726.297
633 2375.73 854.808
634 2375.13 835.427
636 2386.47 825.804
637 2387.07 850.733
638 2398.28 867.868
639 2403.89 745.763
644 2431.14 813.012
646 2439.84 803.482
647 2439.84 803.482
650 2468.03 818.309
651 2468.98 901.862
652 2481.88 801.637
660 2557.5 739.915
661 2557.5 739.915
662 2570.18 778.689
663 2571.32 771.224
664 2580.51 752.442
666 2584.86 806.046
667 2587.2 839.264
670 2610.98 740.914
671 2610.98 740.914
672 2613.45 848.864
678 2779.2 860.346
689 26.7754 590.763
690 27.464 616.364
691 37.085 658.491
692 53.8239 605.918
693 54.1684 597.888
695 40.8939 807.765
697 69.5667 491.643
698 58.5717 626.147
699 49.2574 742.734
700 49.5297 758.223
701 67.564 580.288
702 66.0717 619.105
703 69.1823 566.167
704 55.9078 782.663
705 63.6025 674.021
706 76.1107 545.436
707 80.6507 609.989
708 83.0415 736.797
709 98.142 561.438
710 82.6729 804.015
711 106.012 720.102
715 191.517 523.814
728 511.176 529.836
732 554.98 709.946
734 596.042 501.446
735 591.122 562.329
737 594.585 690.164
739 607.888 575.745
740 607.888 575.745
746 620.403 686.641
747 625.002 720.278
749 631.653 828.789
751 656.57 626.821
759 682.796 722.09
761 702.131 520.84
762 702.563 520.996
763 702.563 520.996
769 717.522 502.122
772 721.343 569.581
775 742.143 515.386
778 754.576 566.67
780 756.285 711.522
781 760.259 705.966
782 763.895 642.137
790 826.005 715.473
794 861.563 549.285
798 908.802 515.576
799 915.638 635.474
800 829.639 955.73
803 946.737 555.496
804 945.575 671.853
809 997.164 793.543
815 1122.17 797.651
816 1128.31 781.061
822 1362.08 672.37
826 1387.27 783.275
829 1562.09 784.655
830 1603.91 946.888
831 1632.16 721.804
835 1715.79 671.445
836 1725.36 714.906
837 1738.13 806.366
839 1789.15 776.438
841 1815.53 754.553
846 1892.46 828.716
847 1891.88 900.178
848 1890.18 893.975
849 1902.46 711.917
850 1908.2 766.898
851 1910.3 896.303
852 1923.98 702.512
854 1946.07 928.223
857 1964.98 730.245
858 1973.27 850.754
859 1985.37 868.852
860 1995.05 691.779
861 1998.37 731.133
862 1992.64 881.177
864 2012.89 841.397
865 2012.89 841.397
866 2056.34 903.728
869 2141.65 788.175
870 2146.24 902.857
873 2179.25 726.735
874 2179.25 726.735
875 2179.11 838.66
881 2259.97 919.522
886 2352.53 901.157
887 2367.46 825.775
891 2416.5 730.07
892 2424.55 749.543
894 2462.86 830.865
897 2500.15 794.777
898 2552.82 706.328
904 107.923 657.918
905 126.465 664.071
907 211.43 578.062
908 218.548 634.926
